     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   34917   2016-12-11  20:15:43        01:52  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:44        01:53  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:45        01:54   98.8   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:46        01:55  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:47        01:56  100.0   16.3   2734896   5814472  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:48        01:57  100.0   19.3   3245332   5814472  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:49        01:58   99.0   19.8   3317204   5814472  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:50        01:59  100.0   13.1   2199536   4718128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:51        02:00  100.0   15.6   2614080   5111344  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:52        02:01  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:53        02:02  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:54        02:03  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:55        02:04   99.9   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:56        02:05   98.9   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:57        02:06  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:58        02:07  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:15:59        02:08  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:00        02:09  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:01        02:10  100.0   15.6   2614864   5112128  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:02        02:11  100.0   18.9   3167840   5816280  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:03        02:12  100.0   19.8   3318004   5816280  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:04        02:13  100.0   19.8   3318008   5816280  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:05        02:14  100.0   15.6   2614880   5113152  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:06        02:15  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:07        02:16  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:08        02:17  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:09        02:18  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:10        02:19  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:11        02:20  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:12        02:21  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:13        02:22   99.9   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:14        02:23   99.6   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:15        02:24  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:16        02:25  100.0   18.8   3146916   5817064  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:17        02:26  100.0   19.8   3318788   5817064  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:18        02:27  100.0   19.8   3318792   5817064  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:19        02:28  100.0   15.6   2615664   5113936  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:20        02:29  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:21        02:31  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:23        02:32  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:24        02:33  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:25        02:34  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:26        02:35  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:27        02:36  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:28        02:37   99.8   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:29        02:38  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:30        02:39  100.0   15.6   2616448   5114720  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
   34917   2016-12-11  20:16:31        02:40  100.0   18.4   3092732   5665144  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_glmnet_serial.R
