     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   35110   2016-12-11  20:20:57        01:14  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:58        01:15  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:20:59        01:16  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:00        01:17  100.0   20.3   3408708   5894948  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:01        01:18  100.0   15.8   2649944   5190644  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:02        01:19  100.0   17.5   2939964   5426204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:03        01:20  100.0   20.7   3465356   6129724  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:04        01:21  100.0   21.7   3643480   6129724  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:05        01:22   98.6   21.7   3645052   6131292  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:06        01:23  100.0   14.5   2429072   5265636  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:07        01:24  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:08        01:25  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:09        01:26  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:10        01:27  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:11        01:28  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:12        01:29  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:13        01:30  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:14        01:31  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:15        01:32  100.0   16.6   2780964   5267204  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:16        01:33  100.0   16.6   2782140   5268380  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:17        01:34  100.0   17.5   2942316   5428556  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:18        01:35  100.0   21.0   3529332   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:19        01:36  100.0   21.7   3645832   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:20        01:37  100.0   23.0   3863760   6405120  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:21        01:38  100.0   15.5   2592088   5266028  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:23        01:40  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:24        01:41  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:25        01:42  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:26        01:43  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:27        01:44  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:28        01:45  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:29        01:46  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:30        01:47  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:31        01:48  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:32        01:49  100.0   16.7   2796024   5347684  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:33        01:50  100.0   17.5   2942316   5428556  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:34        01:51  100.0   21.1   3548032   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:35        01:52  100.0   21.7   3645832   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:36        01:53  100.0   23.4   3918880   6405120  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:37        01:54  100.0   16.0   2681952   5266028  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:38        01:55  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:39        01:56   98.8   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:40        01:57  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:41        01:58  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
